,name,metal,blyp.vertsse,pbe.vertsse,scan.vertsse,m06-l.vertsse,mn15-l.vertsse,blyp_hfx_10.vertsse,blyp_hfx_20.vertsse,blyp_hfx_30.vertsse,blyp_hfx_40.vertsse,blyp_hfx_50.vertsse,pbe_hfx_10.vertsse,pbe_hfx_20.vertsse,pbe_hfx_30.vertsse,pbe_hfx_40.vertsse,pbe_hfx_50.vertsse,scan_hfx_10.vertsse,scan_hfx_20.vertsse,scan_hfx_30.vertsse,scan_hfx_40.vertsse,scan_hfx_50.vertsse,m06-l_hfx_10.vertsse,m06-l_hfx_20.vertsse,m06-l_hfx_30.vertsse,m06-l_hfx_40.vertsse,m06-l_hfx_50.vertsse,mn15-l_hfx_10.vertsse,mn15-l_hfx_20.vertsse,mn15-l_hfx_30.vertsse,mn15-l_hfx_40.vertsse,mn15-l_hfx_50.vertsse,dlpno-CCSD_T.vertsse,delta.blyp.vertsse,delta.pbe.vertsse,delta.scan.vertsse,delta.m06-l.vertsse,delta.mn15-l.vertsse,delta.blyp_hfx_10.vertsse,delta.blyp_hfx_20.vertsse,delta.blyp_hfx_30.vertsse,delta.blyp_hfx_40.vertsse,delta.blyp_hfx_50.vertsse,delta.pbe_hfx_10.vertsse,delta.pbe_hfx_20.vertsse,delta.pbe_hfx_30.vertsse,delta.pbe_hfx_40.vertsse,delta.pbe_hfx_50.vertsse,delta.scan_hfx_10.vertsse,delta.scan_hfx_20.vertsse,delta.scan_hfx_30.vertsse,delta.scan_hfx_40.vertsse,delta.scan_hfx_50.vertsse,delta.m06-l_hfx_10.vertsse,delta.m06-l_hfx_20.vertsse,delta.m06-l_hfx_30.vertsse,delta.m06-l_hfx_40.vertsse,delta.m06-l_hfx_50.vertsse,delta.mn15-l_hfx_10.vertsse,delta.mn15-l_hfx_20.vertsse,delta.mn15-l_hfx_30.vertsse,delta.mn15-l_hfx_40.vertsse,delta.mn15-l_hfx_50.vertsse
54,co_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_cs-C-0-0_4,co,10.284623735726656,8.952915892805322,-1.610521602068502,1.737193694865482,-7.372136612706299,-2.9263825774808083,-10.60617398166869,-17.714515890891107,-24.020674974306075,-29.4771867646773,-4.734451682616054,-12.811073939615198,-20.3069967395038,-27.051980167578904,-32.847482887138995,-8.931167049000805,-16.109768240206677,-22.80052403333912,-28.829292499144685,-34.23340441518917,-10.641802362604269,-16.985831190162344,-22.8640340275183,-28.06706671009352,-32.53756775840884,-17.464913612875534,-22.560340536582544,-26.654767459516503,-29.63901550322361,-31.483803478594155,-20.274939777426653,30.559563513153307,29.22785567023197,18.66441817535815,22.01213347229213,12.902803164720352,17.348557199945844,9.668765795757963,2.560423886535545,-3.745735196879423,-9.202246987250646,15.540488094810598,7.463865837811454,-0.0320569620771493,-6.777040390152251,-12.572543109712342,11.343772728425847,4.165171537219976,-2.525584255912463,-8.554352721718033,-13.958464637762518,9.633137414822386,3.289108587264309,-2.589094250091648,-7.792126932666861,-12.262627980982188,2.810026164551118,-2.285400759155891,-6.379827682089854,-9.364075725796964,-11.208863701167502
55,co_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_hydroxyl-O-0-d1_4,co,-3.518204530815865,-5.458351317843153,-5.855935318494403,-8.225052902769221,-16.005238522864147,-7.763918952676931,-12.05295484551698,-16.322450383842124,-20.513979927627588,-24.69136126353873,-10.010901062804578,-14.56226874438471,-19.109250705058685,-23.74645095986807,-28.025154926212963,-10.30393614978152,-14.502564009787877,-19.5876234493278,-24.217357928201864,-28.68360384813741,-11.881951317046742,-15.660057236382272,-19.46659546387196,-23.16559234258989,-26.62364828555837,-18.45150974831313,-20.68205215295052,-22.55397535461612,-24.096382516645463,-25.027698422846925,-23.22563114506579,19.707426614249925,17.767279827222637,17.369695826571387,15.00057824229657,7.2203926222016435,15.46171219238886,11.172676299548812,6.903180761223666,2.7116512174382024,-1.4657301184729477,13.214730082261212,8.66336240068108,4.116380440007106,-0.5208198148022802,-4.7995237811471725,12.92169499528427,8.723067135277915,3.638007695737997,-0.9917267831360732,-5.4579727030716185,11.343679828019049,7.565573908683518,3.759035681193837,0.0600388024759013,-3.398017140492584,4.774121396752662,2.543578992115272,0.6716557904496767,-0.8707513715796722,-1.8020672777811344
56,co_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_imidazole-N-2-0_4,co,3.2030749447869766,1.123519716301189,-8.460453560641099,-4.529687565277527,-13.791507785460908,-9.253816961511347,-16.266767260492543,-22.73180210981195,-28.505759361902392,-33.518885265577865,-11.453094412555629,-18.855045348599333,-25.694190182323386,-31.819838851546365,-37.111035395008685,-15.26876854164584,-21.78985950961078,-27.85705803774704,-33.356314390715625,-38.34533252211713,-16.16931753251265,-21.98446487093065,-27.30471865742743,-32.04346642014116,-36.16774162667298,-23.329829414934693,-27.704246901038232,-31.12210752870169,-33.47381797965113,-34.8920441059397,-31.344863057584007,34.547938002370984,32.4683827738852,22.884409496942908,26.81517549230648,17.5533552721231,22.09104609607266,15.078095797091464,8.613060947772055,2.839103695681615,-2.1740222079938576,19.89176864502837,12.489817708984674,5.650672875260625,-0.4749757939623578,-5.766172337424678,16.076094515938166,9.555003547973229,3.487805019836969,-2.011451333131617,-7.000469464533126,15.175545525071357,9.360398186653356,4.040144400156578,-0.6986033625571508,-4.822878569088971,8.015033642649314,3.640616156545775,0.2227555288823168,-2.128954922067124,-3.5471810483556965
57,co_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_misc-C-4-0_4,co,8.042233070732436,6.555951035353473,-2.5695532435429413,0.190274417245746,-8.668448902124055,-3.942640688914025,-11.222835565999958,-17.981055651271163,-24.054304659041463,-29.313512954802263,-5.86260772223909,-13.536166689411855,-20.682410674808125,-27.133065591714285,-32.69803513825991,-9.725232784445552,-16.571666520590043,-22.95253867151928,-28.75748363271441,-33.97734861447134,-11.073936070828267,-17.22196699688766,-22.86835269395283,-27.916589223488018,-32.270538201078125,-18.107667519828965,-22.87996714069436,-26.768122929235005,-29.48969673975739,-31.175239831887893,-21.35767973241628,29.39991280314871,27.913630767769742,18.78812648887333,21.54795414966202,12.689230830292216,17.415039043502247,10.134844166416316,3.37662408114511,-2.6966249266251907,-7.955833222385991,15.495072010177182,7.821513043004415,0.6752690576081477,-5.775385859298012,-11.340355405843638,11.63244694797072,4.78601321182623,-1.5948589391030057,-7.399803900298139,-12.619668882055066,10.283743661588003,4.135712735528614,-1.5106729615365566,-6.558909491071745,-10.912858468661852,3.250012212587308,-1.522287408278089,-5.410443196818733,-8.132017007341119,-9.81756009947162
58,co_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_thiocyanate-S-0-d1_4,co,-0.5006643798208188,-2.098039925147077,-3.319508773961388,-6.217040109428353,-13.043712528929063,-15.54668878876555,-20.280140647025743,-25.194504548331903,-29.915723758182367,-34.27832740703366,-17.427288010449047,-22.624370422853417,-27.968705121541007,-33.078955284744325,-37.747988630603686,-19.20575521515844,-24.25432205474636,-29.32118901663329,-34.2020788207401,-38.77619844577339,-21.56169829347164,-25.327675904929947,-29.48463590590336,-33.451318890627135,-37.076574583470574,-27.8316589640292,-30.19313806530704,-32.623845837944145,-34.3823536001878,-35.45897042813408,-23.498534032863745,22.99786965304293,21.400494107716668,20.17902525890236,17.28149392343539,10.45482150393468,7.951845244098195,3.2183933858379987,-1.6959705154681617,-6.417189725318622,-10.779793374169913,6.071246022414698,0.8741636100103278,-4.470171088677262,-9.58042125188058,-14.24945459773994,4.292778817705312,-0.7557880218826085,-5.822654983769553,-10.703544787876352,-15.277664412909644,1.9368357393921087,-1.8291418720662025,-5.986101873039615,-9.95278485776339,-13.57804055060683,-4.333124931165457,-6.694604032443294,-9.1253118050804,-10.883819567324052,-11.960436395270335
59,co_2_phosphine-P-0-0_phosphine-P-0-0_phosphine-P-0-0_thiocyanate-S-0-d1_phosphine-P-0-0_thiocyanate-S-0-d1_4,co,-3.020871023596783,-4.516262027727862,-3.63765730304408,-9.151836723168572,-16.65530885462772,-7.357054258114886,-12.006271213730315,-16.509728150741694,-20.49130220531083,-23.844048858749147,-9.044524302181571,-13.845210399645111,-18.357696182296195,-22.31173589967966,-25.61965793191576,-7.42398617278468,-11.307623504599178,-15.017136318888332,-18.420393407063784,-21.58162548694463,-13.156914623460809,-17.194145165299233,-21.188130670785768,-24.505527968100296,-27.324736157725056,-20.540780945934785,-24.05375679741041,-27.7404776656158,-30.28814428761507,-31.490955774653457,-32.50003659244953,29.47916556885275,27.98377456472167,28.862379289405453,23.34819986928096,15.844727737821811,25.142982334334647,20.493765378719218,15.99030844170784,12.008734387138702,8.655987733700385,23.45551229026796,18.65482619280442,14.142340410153338,10.188300692769872,6.880378660533779,25.076050419664853,21.192413087850355,17.4829002735612,14.079643185385748,10.918411105504902,19.34312196898873,15.3058914271503,11.311905921663763,7.994508624349237,5.175300434724477,11.959255646514748,8.446279795039118,4.7595589268337335,2.211892304834464,1.0090808177960753
60,co_2_phosphine-P-0-0_phosphine-P-0-0_thiocyanate-S-0-d1_thiocyanate-S-0-d1_phosphine-P-0-0_thiocyanate-S-0-d1_4,co,-5.096386592482531,-6.9593806820012105,-8.381483843525075,-9.93007366628035,-17.984336667399248,-9.894741158595934,-15.819026816111544,-21.822122251273868,-27.46172895547261,-32.49432368427051,-12.187089745712,-18.52108224836911,-24.902725186864245,-30.94302262220253,-36.28301788068711,-14.348279367993657,-20.50139382011025,-26.47575789588018,-32.06532239837884,-37.24485014261063,-15.03923389006104,-20.45253620032554,-25.7148614385369,-30.58153634555083,-34.84656597080175,-22.05415777181088,-26.09498904692032,-29.48169546629288,-31.893872980086822,-33.45682700169391,-30.43871101496279,25.34232442248026,23.47933033296158,22.05722717143772,20.50863734868244,12.454374347563544,20.543969856366857,14.619684198851246,8.616588763688924,2.976982059490183,-2.0556126693077204,18.25162126925079,11.91762876659368,5.535985828098546,-0.5043116072397424,-5.84430686572432,16.090431646969137,9.93731719485254,3.962953119082613,-1.6266113834160478,-6.806139127647839,15.39947712490175,9.986174814637252,4.723849576425891,-0.1428253305880389,-4.407854955838957,8.384553243151913,4.343721968042473,0.957015548669915,-1.4551619651240344,-3.018115986731118
61,co_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_carboxyl-O-1-d1_carboxyl-O-1-d1_4,co,-5.121143147238172,-6.471210541416212,-4.437336755918295,,-23.606469026285595,-10.88929134512682,-15.71397945783474,-19.53250994128325,-22.599320494547328,-25.206468077992668,-12.350661904800972,-17.58508002540225,-21.42567024522691,-24.51483798013328,-27.09384908187758,-9.107510829354624,-13.189876334519113,-16.720379473027833,-19.93582821313794,-22.76361783650259,-15.981400205486125,-20.490725878765943,-23.68306538800653,-26.23710272355879,-28.279843610363287,,-30.85529720083059,-32.01550945376198,-32.172503090559985,-31.93487527069124,-33.136914580204575,28.015771432966403,26.665704038788363,28.69957782428628,,9.53044555391898,22.24762323507776,17.422935122369836,13.604404638921324,10.537594085657249,7.9304465022119075,20.786252675403603,15.551834554802326,11.711244334977664,8.622076600071296,6.043065498326996,24.02940375084995,19.947038245685462,16.416535107176742,13.201086367066637,10.373296743701983,17.15551437471845,12.646188701438632,9.45384919219805,6.899811856645783,4.857070969841288,,2.281617379373984,1.1214051264425962,0.96441148964459,1.2020393095133386
62,co_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_cyanide-C-0-d1_cyanide-C-0-d1_4,co,7.968906832608127,6.081237888026863,1.1051410600259717,-2.013320652984021,-13.48391989835477,1.1476075962650611,-4.831713328662772,-10.049143842193187,-14.591175716598173,-18.52545359000373,-1.253036703641328,-7.675481679034419,-13.27081484644964,-18.11588303077088,-22.28648720921228,-4.687365513408395,-10.010732790143493,-14.90398866561236,-19.39784621113972,-23.525715463387087,-7.342451999866171,-12.029396062022215,-15.965289698594916,-19.443934291514324,-22.45885970163158,-17.212178417723862,-19.69141501446643,,-21.7190047683846,-21.635672547331524,-19.37077314521048,27.339679977818605,25.45201103323734,20.47591420523645,17.357452492226457,5.886853246855708,20.51838074147554,14.539059816547706,9.32162930301729,4.7795974286123055,0.8453195552067427,18.11773644156915,11.69529146617606,6.099958298760839,1.254890114439604,-2.915714064001804,14.683407631802083,9.360040355066984,4.466784479598118,-0.0270730659292439,-4.154942318176609,12.028321145344307,7.341377083188263,3.4054834466155626,-0.0731611463038461,-3.0880865564211035,2.158594727486616,-0.3206418692559509,,-2.348231623174115,-2.2648994021210456
63,co_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_formaldehyde-O-1-0_formaldehyde-O-1-0_4,co,5.122942843006513,2.9588138026815614,-3.230554226635149,-6.463907636391468,-18.265476951075925,-2.068965548319284,-8.646534076480066,-14.42400732512624,-19.47627772500028,-23.89478841302889,-4.649101717129724,-11.590198422729827,-17.686292470112903,-23.005571854723712,-27.64059280910033,-8.475176387787542,-14.250535225492058,-19.561927184308843,-24.437141942141807,-28.93140327779406,-11.56415264932889,-15.871962061555678,-19.62738618200774,-22.48940758525692,-25.97759750792534,,-24.023507332678943,-24.80581819413146,-25.521849465209243,-25.03745745988568,-23.2118970522788,28.33483989528532,26.17071085496036,19.98134282564365,16.747989415887332,4.946420101202875,21.14293150395952,14.565362975798736,8.78788972715256,3.735619327278528,-0.6828913607500908,18.56279533514908,11.621698629548971,5.525604582165897,0.2063251975550883,-4.428695756821526,14.73672066449126,8.961361826786742,3.6499698679699577,-1.2252448898630064,-5.719506225515261,11.647744402949913,7.339934990723123,3.5845108702710604,0.7224894670218873,-2.765700455646538,,-0.8116102804001457,-1.593921141852661,-2.3099524129304427,-1.825560407606872
64,co_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_ome2-O-0-0_ome2-O-0-0_4,co,3.4223402203213027,0.569780848860546,-3.972004452612055,-7.39194215379257,-19.80523101266499,-3.153190525280252,-9.100538863873451,-14.368250903474973,-18.95104824895043,-22.899548255454647,-6.471860900763886,-12.796116117488054,-18.373736735519515,-23.214258793767613,-27.36336992112342,-9.837776958034963,-15.220646000232136,-20.140386166233384,-24.616975578916254,-28.70380162793481,-12.50839443172822,-16.992949071106977,-20.89902275773284,-24.242662529783274,-27.0870460844651,-23.18001293166504,-25.423833779591405,-26.616080629697763,-26.922942657934072,-26.52301726153155,-27.98635630270155,31.40869652302285,28.556137151562098,24.014351850089497,20.59441414890898,8.181125290036562,24.8331657774213,18.8858174388281,13.61810539922658,9.035308053751123,5.086808047246905,21.514495401937666,15.190240185213495,9.612619567182035,4.772097508933939,0.62298638157813,18.148579344666587,12.765710302469415,7.845970136468168,3.369380723785298,-0.7174453252332569,15.477961870973331,10.993407231594574,7.087333544968715,3.743693772918277,0.899310218236451,4.806343371036519,2.5625225231101467,1.370275673003789,1.0634136447674791,1.463339041170002
65,co_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_amine-N-0-d1_4,co,-13.055263099756758,-12.081212143802986,-15.8093672038126,-19.85242253455567,-29.676592211960724,-16.53549708970786,-19.74948652451644,-23.03099790894408,-26.3417030665778,-29.687081132786943,-19.138947335010243,-22.742542541906232,-26.316602758458885,-29.86711121379244,-33.26717796077105,-19.031534165811763,-22.62802028351871,-26.359020826756705,-30.11779035916561,-33.82281910045435,,-24.7399785699156,-27.177770927540905,-29.47999534108021,-32.09043638864955,-30.648136649239177,-31.18122795083764,-31.330486890416296,-31.11877091392216,-30.657706829323388,-29.827990992370133,16.772727892613375,17.746778848567146,14.018623788557534,9.97556845781446,0.1513987804094085,13.292493902662272,10.07850446785369,6.79699308342606,3.48628792579234,0.1409098595831892,10.689043657359887,7.0854484504639,3.511388233911248,-0.0391202214223085,-3.439186968400918,10.79645682655837,7.199970708851424,3.4689701656134275,-0.2897993667954779,-3.9948281080842207,,5.08801242245454,2.650220064829228,0.3479956512899207,-2.2624453962794178,-0.8201456568690446,-1.3532369584675052,-1.5024958980461631,-1.29077992155203,-0.8297158369532553
66,co_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_carboxyl-O-1-d1_4,co,-3.0306360248187048,-4.529490189365788,-8.39588178548297,-8.45213463428422,-19.557097675783552,-9.961265339834426,-16.416019625230547,-22.08670408911076,-26.89696007217321,-31.02181034198793,-12.245948311357324,-19.32426169486348,-25.452839301934773,-30.56057396038113,-35.02112354035944,-15.05136415090078,-21.10882244482696,-26.62745043535324,-31.492376736372307,-35.70339085881642,-15.001318440203022,-20.647143409597675,-25.397730481399776,-29.37304526369644,-32.80232928905775,-24.00909172074762,-27.53845209054248,-29.587539920058816,-30.688945857652925,-31.198489712013497,-30.557016727324253,27.52638070250555,26.027526537958465,22.161134941841283,22.104882093040032,10.9999190515407,20.595751387489827,14.140997102093706,8.4703126382135,3.6600566551510383,-0.4647936146636766,18.31106841596693,11.232755032460773,5.10417742538948,-0.0035572330568811,-4.464106813035187,15.505652576423472,9.448194282497298,3.929566291971014,-0.935360009048054,-5.146374131492166,15.555698287121231,9.90987331772658,5.159286245924477,1.1839714636278131,-2.245312561733499,6.547925006576634,3.018564636781776,0.969476807265437,-0.1319291303286718,-0.6414729846892442
67,co_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_furan-O-0-0_4,co,0.3496510581123857,-2.314157426591237,-6.918715612722508,-10.619812636681443,-22.663213346996827,-6.181780848111202,-11.937468991598053,-17.039026605084473,-21.461948504118027,-25.26642646600976,-9.311274386409425,-15.51999353975816,-20.94637148483116,-25.63388642726636,-29.64591074786768,-12.665732512446084,-17.895501231953403,-22.65972373540989,-26.99832152900853,,-15.568663830373453,-19.8743223234726,-23.60104106914946,-26.78032657769222,-29.478996569109768,-25.943152490729062,-28.01762031805083,-29.048384659275825,-29.200404665820088,-28.66744809580723,-27.35135077483392,27.701001832946304,25.03719334824268,20.43263516211141,16.731538138152473,4.688137427837091,21.16956992672272,15.413881783235864,10.312324169749443,5.889402270715891,2.0849243088241565,18.04007638842449,11.831357235075757,6.404979290002757,1.7174643475675566,-2.2945599730337563,14.685618262387834,9.455849542880514,4.69162703942402,0.3530292458253825,,11.782686944460464,7.47702845136132,3.750309705684458,0.5710241971416963,-2.1276457942758498,1.4081982841048557,-0.666269543216913,-1.6970338844419075,-1.8490538909861696,-1.316097320973313
68,co_2_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_pyridine-N-3-0_misc-C-4-0_4,co,-2.4635340952249862,-5.074434047895693,-12.524406706088484,-16.409028183770715,-26.119857349141284,-12.299362954883009,-17.91920974381128,-22.727584054904355,-26.83639838224508,-30.357862377545644,-15.276938320620276,-21.325443320934028,-26.46249783823237,-30.837866189656324,-34.55969267119372,-18.3319005795704,-23.36565596449532,-27.89891007621236,-32.00767678282773,-35.759940082235744,,-25.478856038001823,-28.943254935860523,-31.88618833680607,-34.394901518498955,-31.692763377822075,-33.27468469298992,-34.17214295430654,-34.00979665986142,-33.23452659611689,-31.47118570962789,29.007651614402903,26.3967516617322,18.946779003539405,15.062157525857174,5.351328360486605,19.17182275474488,13.55197596581661,8.743601654723534,4.63478732738281,1.1133233320822455,16.194247389007614,10.14574238869386,5.008687871395523,0.6333195199715647,-3.0885069615658267,13.139285130057488,8.105529745132571,3.572275633415529,-0.5364910731998407,-4.288754372607855,,5.992329671626067,2.527930773767366,-0.4150026271781826,-2.9237158088710657,-0.2215776681941861,-1.803498983362033,-2.700957244678648,-2.538610950233533,-1.7633408864890043
69,co_2_pyridine-N-3-0_pyridine-N-3-0_water-O-0-0_water-O-0-0_pyridine-N-3-0_water-O-0-0_4,co,-12.504575233746207,-15.101951920556758,-17.48153258371758,-19.11082300282488,-29.39113475054114,-18.65427937671029,-24.13062419488824,-28.95688847533279,-33.17238842199458,-36.88325982704555,-21.68286495381949,-27.48470042287068,-32.570726141125306,-37.00091837687978,-40.86472136711791,-23.1149722574537,-28.352671959754616,-33.12370809205618,-37.49799804548388,-41.53306679906223,-24.00231184842028,-28.399251838837927,-32.24871846393512,-35.66308182253806,-38.69483193200495,-32.138110716318806,-34.03788675756118,-35.24943924000013,-35.927678921390225,-36.20826828016106,-36.359796622398335,23.85522138865213,21.257844701841577,18.878264038680754,17.248973619573462,6.9686618718571935,17.705517245688043,12.229172427510091,7.402908147065546,3.187408200403752,-0.5234632046472143,14.676931668578844,8.875096199527661,3.789070481273029,-0.6411217544814463,-4.504924744719574,13.244824364944634,8.007124662643719,3.2360885303421583,-1.1382014230855475,-5.173270176663891,12.357484773978058,7.960544783560408,4.111078158463215,0.6967147998602741,-2.33503530960661,4.221685906079529,2.321909864837153,1.110357382398206,0.4321177010081101,0.1515283422372704
70,co_2_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_furan-O-0-0_furan-O-0-0_4,co,-17.914850406447158,,-13.065503488124932,-24.735771852120934,,-20.3719786359352,-24.51518442352836,-27.98574084043139,-31.023926389434564,-33.718731019732786,-24.05449490424303,-28.67106655184216,-32.31515224874784,-35.508786211737515,-38.31339746268213,-25.072391919622987,-28.964480322075588,-32.56218695432494,-35.90984278977089,-39.04265228150962,-28.50987943881477,-31.331433596417355,-33.747527758283695,-35.84985739100375,-37.690818066337215,-38.84457302475767,-38.70360232200255,-37.97132090036485,-36.83930212345217,-35.39445037652058,-37.89998784254863,19.985137436101468,,24.834484354423694,13.164215990427692,,17.528009206613433,13.384803419020272,9.914247002117236,6.876061453114062,4.18125682281584,13.845492938305595,9.228921290706468,5.58483559380079,2.3912016308111106,-0.4134096201335069,12.82759592292564,8.935507520473038,5.337800888223683,1.9901450527777345,-1.142664438960992,9.390108403733848,6.568554246131271,4.152460084264931,2.0501304515448737,0.2091697762114108,-0.944585182209039,-0.8036144794539268,-0.0713330578162185,1.0606857190964547,2.505537466028045
71,co_2_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_water-O-0-0_imidazole-N-2-0_4,co,-8.898396640380497,-11.906956868531324,-13.218991439061938,-14.43569300078252,-26.122149618354342,-14.327814259187337,-19.31962591428487,-23.85790258204736,-27.886541179275355,-31.475390493864097,-17.65230861987618,-22.90185857159372,-27.624462249102063,-31.82268788343663,-35.54541010376113,-18.375699400502867,-23.294894702516444,-27.857718833487866,-32.11533327006862,-36.08814610577383,-18.8491091498031,-22.919219894051253,-26.59238236518604,-29.907762249220585,-32.89748407676882,-28.220517389094653,-29.376794250621288,-30.118352635452084,-30.45920703331035,-30.49559406014339,-33.50656730004289,24.60817065966239,21.599610431511564,20.28757586098095,19.070874299260367,7.384417681688546,19.17875304085556,14.186941385758018,9.64866471799553,5.620026120767534,2.031176806178792,15.854258680166708,10.604708728449168,5.882105050940822,1.6838794166062598,-2.03884280371824,15.13086789954002,10.211672597526444,5.648848466555023,1.391234029974271,-2.581578805730942,14.65745815023979,10.587347405991636,6.9141849348568485,3.598805050822307,0.6090832232740695,5.286049910948236,4.129773049421601,3.388214664590805,3.0473602667325395,3.0109732398995
72,co_3_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_fluoride-F-0-d1_fluoride-F-0-d1_5,co,-23.40074297103684,-28.36838486984334,-23.42251996101481,-32.6266020333469,-50.72255733018437,-25.75086881890116,-30.13803870853621,-34.70892425873899,-39.54286105121128,-44.42317417892923,-31.06217021721364,-35.79640346508086,-40.71307312998897,-45.79761877602209,-51.04996062648752,-28.18477282729191,-33.37081921057347,-38.95961397503811,-44.90060625557248,-51.1264390568374,-36.021671631483514,-39.62538998231139,-43.43072711102764,-47.403391615605415,-51.48661856700187,-50.78579049449445,-50.54839845290303,-49.86764095139392,-48.81817403320156,-47.22068062727203,-39.74645616496332,16.345713193926485,11.37807129511998,16.323936203948506,7.119854131616421,-10.976101165221053,13.995587346062166,9.608417456427103,5.037531906224331,0.2035951137520442,-4.67671801396591,8.684285947749686,3.950052699882463,-0.9666169650256506,-6.051162611058771,-11.3035044615242,11.561683337671411,6.375636954389847,0.7868421899252098,-5.154150090609164,-11.37998289187408,3.7247845334798058,0.1210661826519299,-3.684270946064317,-7.656935450642095,-11.74016240203855,-11.03933432953113,-10.80194228793971,-10.121184786430604,-9.071717868238238,-7.474224462308712
73,co_3_carbonyl-C-0-0_carbonyl-C-0-0_carbonyl-C-0-0_carbonyl-C-0-0_carbonyl-C-0-0_water-O-0-0_5,co,19.422507151344348,15.956209723802884,12.634010363449876,6.387742775233392,-12.588656898174122,11.211698676949595,3.272773341584525,-4.534779747547191,-12.24540102899482,-19.80752037497723,7.143926141334305,-1.367025341843373,-9.706992302836852,-17.915190783787693,-25.94177605735468,5.209335413542817,-2.516336083364763,-10.484861089970536,-18.63294421639523,-26.88454184852219,0.2112780767259892,-6.375427482608984,-12.948844844257792,-19.477408690332823,-25.900802476212448,-16.65785308696684,-19.917861001464985,-22.36762817136139,-24.026116833887272,-24.896716451661405,-7.354974562480265,26.777481713824614,23.31118428628315,19.98898492593014,13.742717337713655,-5.233682335693857,18.56667323942986,10.62774790406479,2.8201948149330747,-4.890426466514555,-12.452545812496965,14.49890070381457,5.987949220636892,-2.3520177403565867,-10.560216221307428,-18.586801494874408,12.564309976023084,4.838638479115502,-3.129886527490271,-11.277969653914964,-19.529567286041924,7.566252639206255,0.9795470798712812,-5.593870281777527,-12.122434127852555,-18.545827913732182,-9.302878524486571,-12.56288643898472,-15.012653608881124,-16.671142271407007,-17.54174188918114
74,co_3_carbonyl-C-0-0_carbonyl-C-0-0_carbonyl-C-0-0_carbonyl-C-0-0_cs-C-0-0_cs-C-0-0_5,co,37.035491591626624,35.54266228620804,27.8240703249503,24.410996771395048,6.1816339598760806,27.349536676680373,17.530354096238625,7.923771631867567,-1.242692993454284,-9.76232912546834,24.8872457687969,14.225968846882324,3.908773850495209,-5.80362292484665,-14.832192693186244,18.74118413948964,9.506935436115782,0.3748286369454945,-8.52714651533688,-17.154370292234944,15.910678214062273,7.480048421404035,-0.6357824471194817,-8.308683213132326,-15.485849230279882,0.0617581628284824,-5.129279074101305,-9.310126380879638,-12.430906698419903,-14.50615534720896,8.431987952535565,28.60350363909106,27.11067433367248,19.39208237241473,15.979008818859484,-2.250353992659484,18.917548724144808,9.09836614370306,-0.5082163206679979,-9.674680945989849,-18.194317078003905,16.455257816261337,5.79398089434676,-4.523214102040356,-14.235610877382214,-23.264180645721808,10.309196186954068,1.0749474835802175,-8.05715931559007,-16.959134467872445,-25.58635824477051,7.478690261526708,-0.9519395311315292,-9.067770399655046,-16.74067116566789,-23.917837182815447,-8.370229789707082,-13.56126702663687,-17.742114333415202,-20.862894650955468,-22.938143299744524
